	Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	ExptTime	ORF	Gene	ID
43	8	4	3230.0	1488.0	380	0.00980464708709	0.221657332204	0.00226449425395	0.00970334174666	3.14374851302e-05	0.00970334174666	20.3377868763	0.000971335276004	56.510038538	57.8682247638	55.4879724018	56.3766871709	57.7316192415	55.3584015577	56.0	58.0	55.0	56.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R04C08
44	9	4	3628.0	1491.0	380	0.0109031061542	0.177320354641	0.00201659563639	0.00998176976826	3.9805414518e-05	0.00970334174666	9.1517196586	0.00129511370134	57.0678710179	57.959013209	56.1441336441	56.9166227045	57.816112744	56.0000669899	57.0	58.0	56.0	57.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R04C09
45	10	4	4005.0	1483.0	380	0.0112793258547	0.173827680989	0.00203060362796	0.0124954907107	2.13672928245e-05	0.0105974469473	719.018661479	0.000144666956001	57.3567154124	57.916656759	56.2960408988	57.2725885531	57.7696701354	56.1841104663	57.0	58.0	56.0	57.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R04C10
46	11	4	4392.0	1481.0	380	0.0096969178968	0.361068055469	0.00358742767027	0.00946804224356	4.65355810332e-05	0.00946804224356	7.46682518802	0.00204600409201	57.1102016675	57.355045504	55.9286436571	57.0513542071	57.2268081252	55.9076961228	57.0	57.0	56.0	57.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R04C11
47	12	4	4827.0	1498.0	380	0.00748921861437	0.088253732063	0.00072094676327	0.00857392208329	3.08657924273e-05	0.00857392208329	1117.97065236	8.26668320003e-05	56.8640231051	56.8330341113	55.3106705175	56.6969625992	56.6432867397	55.0580657348	57.0	57.0	55.0	57.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R04C12
48	1	5	522.0	1891.0	380	0.0690909247357	0.452022237378	0.0735015785159	0.256181777787	0.0180021647882	-0.00711235242652	0.0186231878042	0.0458387583442	101.877819434	96.2035783955	79.9757833455	52.6029040166	52.7364887799	51.3033000189	129.0	120.0	94.0	53.0	53.0	51.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R05C01
49	2	5	909.0	1889.0	380	0.0655670644743	0.378076756154	0.0666378836369	0.251703323197	0.0148694331238	-0.0022966636388	0.0187985627393	0.0417260834522	104.996410481	99.9025910134	83.2798549616	54.027536858	54.4588553263	52.8509841713	127.0	119.0	95.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R05C02
50	3	5	1296.0	1886.0	380	0.0560107673916	0.368480514739	0.0531934799397	0.205260206766	0.0105630512111	0.00465235345584	0.0240922604196	0.0363871838855	95.3960066556	91.8545121427	78.5543008843	55.518457108	56.0992887687	54.3239920586	113.0	107.0	88.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R05C03
51	4	5	1684.0	1884.0	380	0.0352076850035	0.36316228188	0.0315256928888	0.0982209982599	0.00520394795818	0.00554647361611	0.0146435652151	0.0463347593362	78.5672363754	77.2619648311	69.1010869359	55.6548396867	56.5468932543	54.6153887759	82.0	80.0	71.0	56.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R05C04
52	5	5	2071.0	1882.0	380	0.0199504759567	0.359972719945	0.0160627521191	0.021468047629	0.00189114073746	0.00578177311921	0.0116861175139	0.0516392143895	66.2399624909	66.636563708	61.7796723696	55.5239432981	56.7606100724	54.5128138892	60.0	61.0	58.0	56.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R05C05
53	6	5	2458.0	1880.0	380	0.0147678298688	0.408071038364	0.011242008162	0.00970334174666	0.00112257078077	0.00578177311921	0.0163958363611	0.0464174261682	61.4011074347	62.2780572625	58.723951651	55.4969450102	56.6998196101	54.6331102706	57.0	58.0	56.0	56.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R05C06
54	7	5	2845.0	1877.0	380	0.00850912057462	0.334091112627	0.00417052698526	0.00667587831988	0.000318889869073	0.00578177311921	0.136756592643	0.0145424735294	57.3145555395	58.3625585088	55.903437326	55.6397624762	56.8406024994	54.7835698916	56.0	57.0	55.0	56.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R05C07
55	8	5	3232.0	1875.0	380	0.00918631677589	0.393342564463	0.0044391972119	0.00857392208329	0.000182536226442	0.00857392208329	0.269065732576	0.0112495780547	56.9271428071	58.0859224491	55.6656450313	55.9073731306	57.2248731022	55.0327152152	56.0	57.0	55.0	56.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R05C08
56	9	5	3620.0	1873.0	380	0.00982996399401	0.352291593472	0.00386782955768	0.00946804224356	0.000113721918132	0.00946804224356	0.885284592519	0.00586934507202	56.9899685172	57.8894972526	55.8260818553	56.5273659356	57.4176150263	55.5008189573	57.0	57.0	55.0	57.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R05C09
57	10	5	4007.0	1871.0	380	0.00975608412438	0.271966988378	0.00303022854712	0.00946804224356	0.000114807872153	0.00946804224356	1.4849790636	0.00398178574135	57.1626181008	57.8448795562	55.9672484105	56.7090989951	57.2936356239	55.7373251831	57.0	57.0	56.0	57.0	57.0	56.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R05C10
58	11	5	4394.0	1868.0	380	0.00687688565988	0.139624279249	0.00116027777172	0.00857392208329	2.29535595016e-05	0.00578177311921	97.9220298392	0.000351334036001	56.6973554371	56.9480461812	55.4709394119	56.2319745702	56.5223751531	55.1575028224	57.0	57.0	55.0	56.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R05C11
59	12	5	4781.0	1866.0	380	0.0044660023647	0.187495263879	0.000894526913317	0.00465235345584	3.49794837516e-05	0.00465235345584	57.6857664043	0.000530445505335	55.8567072051	56.0393871477	54.4382555021	55.7685850912	55.9265922811	54.4107033847	56.0	56.0	54.0	56.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R05C12
60	1	6	490.0	2271.0	380	0.0440660885043	0.40862903948	0.0503530134282	0.186099416229	0.0106444719901	-0.011033921054	0.0282688503201	0.0353745151935	90.6970682941	86.0994824418	73.2369978252	52.0307301617	52.0537370113	50.5437421369	109.0	102.0	83.0	52.0	52.0	50.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R06C01
61	2	6	911.0	2276.0	380	0.0261458362597	0.314850407479	0.0284323442246	0.111883717987	0.00447448703547	-0.00319078379907	0.0363122277055	0.0273971659054	80.5163005426	77.9044941362	68.4994092421	53.6142252431	54.0287662005	52.536090974	87.0	83.0	72.0	54.0	54.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R06C02
62	3	6	1299.0	2274.0	380	0.0176197481178	0.3428055745	0.0162875293936	0.0478562832822	0.00162313870435	0.00162490498866	0.0279384169754	0.0325913985161	67.4161408304	67.235601463	62.0754189944	54.7915491777	55.5082233566	53.8295369972	67.0	67.0	62.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R06C03
63	4	6	1686.0	2271.0	380	0.00993379242347	0.302533049511	0.00739664392761	0.013389610871	0.000608244877967	0.00275430969243	0.0338286708247	0.0278242778708	60.810342472	61.3201111212	58.2715638947	55.0916588474	55.9948639439	54.1391377352	58.0	58.0	56.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R06C04
64	5	6	2073.0	2269.0	380	0.00555808806599	0.27532877288	0.0031843661438	0.00578177311921	0.00024620460843	0.00275430969243	0.140898845503	0.0130062482347	57.1667125378	58.0993819901	55.5939900418	54.8437743598	56.0077190714	53.9131889652	56.0	57.0	55.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R06C05
65	6	6	2460.0	2267.0	380	0.00516621957578	0.329999104443	0.00268939650709	0.00554647361611	0.000161550240281	0.00465235345584	0.320723987181	0.00943779665337	56.1026658038	57.2971838924	54.8743920005	54.9182586522	56.1488206626	53.9333525263	55.0	57.0	54.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R06C06
66	7	6	2847.0	2265.0	380	0.00388934807994	0.315098407975	0.00164463738113	0.00465235345584	7.18497071622e-05	0.00275430969243	2.3939433232	0.00337556230668	55.4014429383	56.4903148229	54.3136860516	54.8713551463	56.0020317639	53.8742418604	55.0	56.0	54.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R06C07
67	8	6	3235.0	2262.0	380	0.00431559800093	0.262949414788	0.00126638676602	0.00465235345584	5.65992248262e-05	0.00465235345584	10.8766069467	0.00144666956001	55.3354728845	56.3346345297	54.3860885512	55.1552747427	56.1583684609	54.2474226804	55.0	56.0	54.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R06C08
68	9	6	3622.0	2260.0	380	0.00600546912905	0.000344445133335	1.57278903367e-05	0.0478562832822	0.000132492869012	0.00554647361611	157.079632679	1.37778053334e-05	67.12	66.9	60.44	55.8386821123	56.4808732625	54.9431676441	68.0	68.0	61.0	56.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R06C09
69	10	6	4042.0	2234.0	380	0.00558945799551	0.132831821219	0.000829167139079	0.00554647361611	2.50565973121e-05	0.00554647361611	72.0287628377	0.000399556354668	56.0357328078	56.4870864018	54.9545171663	55.8019288364	56.3219838098	54.7340541313	56.0	56.0	55.0	56.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R06C10
70	11	6	4385.0	2247.0	380	0.00277277728163	0.0	0.0	0.0	0.0	0.00186020449176	0.0	4.13334160002e-05				55.2160015431	55.5465862043	54.1866410399				55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R06C11
71	12	6	4784.0	2253.0	380	0.0	0.3133555156	0.0	-0.00206136413569	3.82610360975e-05	-0.0022966636388	36.0044406737	0.000868001736003	54.2937322752	54.7000021984	53.1393804823	54.1565503542	54.5121496077	52.9469370147	54.0	55.0	53.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R06C12
72	1	7	492.0	2655.0	380	0.0737750004335	0.506093234409	0.0804707181011	0.244417071904	0.0166356043764	-0.0140613695211	0.0176658239228	0.0497998773775	101.45454298	95.1386238345	78.5116041652	51.3308831734	51.3179814773	49.6238283865	126.0	117.0	92.0	51.0	51.0	50.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R07C01
73	2	7	886.0	2663.0	380	0.0599991820024	0.376705864523	0.0631567083083	0.23714646835	0.0132420895302	-0.00598293276314	0.018779975773	0.0416709722308	103.044730538	97.5281165993	81.3890788728	53.3769203563	53.5264263136	51.8784345366	123.0	115.0	92.0	53.0	53.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R07C02
74	3	7	1271.0	2659.0	380	0.0558926523567	0.38548232652	0.0542289675492	0.198546459255	0.00982886177606	0.00186020449176	0.0280037041824	0.0345202912628	94.7998820523	90.7684114588	77.4769555194	55.2126025739	55.6117662885	53.7134769741	112.0	106.0	87.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R07C03
75	4	7	1688.0	2659.0	380	0.037012148063	0.378924091182	0.0345963317963	0.111201380843	0.00544292453369	0.00465235345584	0.0198904410918	0.0406100812202	80.3263157895	78.2526497591	69.4355604036	55.4077931585	55.9411797329	54.1502395847	86.0	83.0	72.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R07C04
76	5	7	2075.0	2656.0	380	0.018097989819	0.37928231412	0.0166134734039	0.0203386279656	0.00216726292399	0.00186020449176	0.0124021645323	0.0514532140175	66.4806473291	66.2135060029	61.4931434695	54.9578931013	55.5922489568	53.7758812039	60.0	60.0	57.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R07C05
77	6	7	2463.0	2654.0	380	0.00836050546712	0.368494292544	0.00687551123501	0.00578177311921	0.000736704448933	0.00186020449176	0.0250320123101	0.0356982936188	59.4420369782	59.8082481165	56.6923594623	54.9766117596	55.6090214901	53.5507254282	56.0	57.0	55.0	55.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R07C06
78	7	7	2850.0	2652.0	380	0.00438114159387	0.335048670097	0.00325640196012	0.00275430969243	0.000376834090105	0.00162490498866	0.0829751463657	0.0186964818374	57.1021876799	57.4609959701	54.9200386545	54.8874384874	55.4002486402	53.3831753432	55.0	56.0	54.0	55.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R07C07
79	8	7	3240.0	2661.0	380	0.0031468622758	0.329089769291	0.00174313101615	0.00186020449176	0.000162855713333	0.00162490498866	0.34193412068	0.00912779603337	55.8608779385	56.268510184	54.4238764104	55.0121881097	55.4274874217	53.8122907896	55.0	56.0	54.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R07C08
80	9	7	3624.0	2647.0	380	0.00411540630086	0.245451602014	0.00123944314399	0.00465235345584	0.000141584253024	0.00465235345584	1.70799173351	0.00352711816535	55.7926466461	56.1930395734	54.4385349425	55.4757374625	55.8669965581	54.179036072	55.0	56.0	54.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R07C09
81	10	7	4014.0	2664.0	380	0.00311656730187	0.196030614283	0.000710437729399	0.00465235345584	2.07280938682e-05	0.00186020449176	155.203403734	0.000330667328001	55.5789640146	55.7522842283	54.079807422	55.3720577525	55.5926138554	54.032517887	56.0	56.0	54.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R07C10
82	11	7	4420.0	2601.0	380	0.0	0.172629011925	0.0	-0.0022966636388	2.83900867189e-05	-0.0022966636388	53.1119381388	0.000530445505335	54.1755457121	54.3473402769	53.1782194022	54.1638523921	54.4469201179	53.1554012423	54.0	54.0	53.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R07C11
83	12	7	4806.0	2665.0	380	0.0	0.19124282693	0.0	-0.00711235242652	2.69195088202e-05	-0.00711235242652	139.54200585	0.000344445133335	52.8552645798	52.9039659955	51.7493606138	53.0845911414	53.0851448041	51.7412010221	53.0	53.0	52.0	53.0	53.0	52.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	HIS3	HIS3	K000134_027_078_R07C12
84	1	8	529.0	3052.0	380	0.0613269643916	0.509220796219	0.0623891529416	0.181048427938	0.0101158810896	-0.00711235242652	0.025128050052	0.0418845282135	90.8960483773	85.7421907764	72.9769747967	54.7507649982	54.1161955027	51.7286853261	108.0	100.0	82.0	53.0	53.0	51.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R08C01
85	2	8	883.0	3057.0	380	0.0371814880874	0.381534985292	0.0378302884813	0.128785699116	0.00550618271146	-0.00319078379907	0.0302576945074	0.0330391771895	83.4424743608	79.8023075256	70.8454066156	54.5094623345	54.4765808615	53.0005235194	92.0	87.0	76.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R08C02
86	3	8	1271.0	3056.0	380	0.0233107335336	0.354874931972	0.0211989393178	0.0638641292917	0.00234246625201	0.00162490498866	0.0251340829752	0.0349611810335	71.5549559343	69.9632332958	64.5181892301	55.5632641729	55.5725116662	54.2623041849	72.0	71.0	65.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R08C03
87	4	8	1690.0	3046.0	380	0.0114419336934	0.355405377477	0.00935007543272	0.0164170593382	0.00065747819897	0.00190333301025	0.0324901641145	0.0307727282121	61.6948498769	61.5755461224	58.7950417709	55.376221011	55.6475686652	54.3032489046	59.0	59.0	57.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R08C04
88	5	8	2078.0	3043.0	380	0.00338468514442	0.337570008473	0.00277130473807	0.00194647648835	0.000236371108729	0.000730784828384	0.103684207283	0.0167882557987	56.7020529774	56.9521448104	55.2128688625	54.7497062157	55.05000052	53.8355744132	55.0	56.0	54.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-04_16-22-50	2012-05-04_16-22-50	K000134_027_078_2012-05-04_16-22-50	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	1.1755787037	RAD52	RAD52	K000134_027_078_R08C05
