Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	Date.Time	Inoc.Time	Treatments	Medium	Screen.Name	RepQuad	MasterPlate.Number	Timeseries.order	Library.Name	ORF	Gene	ScreenID	Expt.Time	Growth
8	5	3232	1875	380	0.00413443881852069	0.393342564462907	0.001580104372037	0.00465235345583508	1.44106928363017e-05	0.00465235345583508	275.861064720754	0.000351334036001405	54.9293320256401	56.2480647308137	54.1099162842832	54.9886217821332	56.2943233821242	54.1487912062955	55	56	54	55	56	54	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0.00413443881852069
9	5	3620	1873	380	0.00597465602145686	0.352291593472076	0.00205403591424603	0.00573862964111387	1.57794241464898e-05	0.00578177311920824	86.8890788058023	0.000592445629335703	55.5875554860283	56.5504800641389	54.8825944973504	55.6828082789134	56.6004020335666	54.8735508710727	56	57	55	56	57	55	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0.00597465602145686
10	5	4007	1871	380	0.0061810447266674	0.271966988378421	0.0016839522257767	0.00554647361610621	1.52791466142147e-05	0.00578177311920824	67.0778455224832	0.000592445629335703	55.917323133818	56.5211884799514	54.9765698219306	55.9073825249333	56.5287182301622	54.9309721617683	56	56	55	56	56	55	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0.0061810447266674
11	5	4394	1868	380	0.00388183501464546	0.139624279248558	0.000698217746751978	0.00465235345583508	1.69927449977567e-05	0.00465235345583508	16.8348998355365	0.000847335028003389	55.8337773830669	56.1116538385632	54.6402210380896	55.4640131952952	55.7713482741227	54.4534681687525	56	56	55	55	56	54	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0.00388183501464546
12	5	4781	1866	380	0.0016097128223117	0.187495263879417	0.000293963807822161	0.000730784828384094	2.4496780424822e-05	0.00162490498865523	10.3254108504714	0.00125378028533835	55.0373296101701	55.1901017746262	53.7956056876217	55.0474292884759	55.2104303737367	53.7797005358475	55	55	54	55	55	54	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0.0016097128223117
1	6	490	2271	380	0	0.408629039480301	0	-0.0140613695211487	3.39196584971258e-05	-0.0179829381485997	105.640505347498	0.000578667824002315	51.0924186995296	51.1655343324848	50.0492607515552	50.1253902427659	50.2702926238293	49.3469549415218	51	51	50	50	50	49	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
2	6	911	2276	380	0	0.314850407478593	0	-0.0101398008936977	1.97167051273713e-05	-0.0101398008936977	70.9053583405768	0.00062000124000248	51.8331437073342	52.3669700682654	51.3905128653947	51.5786118624129	52.151311622108	51.2906582744302	52	52	51	52	52	51	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
3	6	1299	2274	380	0	0.342805574500038	0	-0.00319078379906689	1.88968573274352e-05	-0.00508882756247069	40.6690774266221	0.000854223930670084	53.1576705116354	53.9827378320807	52.6534102327077	53.0199582804851	53.8153230117716	52.6031824232958	53	54	53	53	54	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
4	6	1686	2271	380	0	0.302533049510543	0	-0.00229666363879575	1.31968383125433e-05	-0.00229666363879575	37.6931037429272	0.000833557222670001	53.5871436378541	54.5232261590309	53.1981510155752	53.4676971702306	54.4460467183565	53.0937626549459	54	54	53	53	54	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
5	6	2073	2269	380	0	0.275328772879768	0	-0.00206136413569372	1.40334291552873e-05	-0.00206136413569372	66.3548862919927	0.000599334532002397	53.3537418370155	54.6188105186779	52.8615357670078	53.3687947981824	54.6348460938837	52.8536133239538	53	55	53	53	55	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
6	6	2460	2267	380	0	0.329999104442653	0	-0.00206136413569372	1.92359598859274e-05	-0.00206136413569372	39.7889385643233	0.000847335028003389	53.5297371772123	54.9427175750997	52.962152683548	53.6950585041847	54.9292397540562	53.0775154743055	53	55	53	54	55	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
7	6	2847	2265	380	0	0.315098407974594	0	-0.00206136413569372	2.45874538233431e-05	-0.0011672589350197	11.1546079275901	0.00156378090533959	53.7228683865326	54.9578268473983	53.1363358111062	53.7294736524477	54.9982498667284	53.1734844751109	54	55	53	54	55	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
8	6	3235	2262	380	0.000569811515996719	0.262949414787718	6.54992343960437e-05	0.000730784828384094	2.12197626641692e-05	0.000730784828384094	6.98762260867796	0.00180489249867389	54.1215090385119	55.1686402934242	53.35829185224	54.2024843211111	55.2893888270976	53.4974904431214	54	55	53	54	55	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0.000569811515996719
9	6	3622	2260	380	0.00269667725438045	0.000344445133334711	1.51284463189596e-06	0.00509941353597065	5.46979639198784e-05	0.00186020449175726	0.105973778161234	0.000530445505335455	55.94	55.7	55.12	54.9840466952884	55.6367263680906	54.1593400913783	56	56	55	55	56	54	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0.00269667725438045
10	6	4042	2234	380	0.00253714328853241	0.132831821219198	0.000385595805724299	0.00186020449175726	1.33815887601094e-05	0.00186020449175726	14.7891087760055	0.00088177954133686	54.9770252048543	55.7415724509906	54.1004563841925	55.0045678786771	55.5565106173389	54.0376949292575	55	56	54	55	56	54	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0.00253714328853241
11	6	4385	2247	380	0	0	0	0	0	0.000730784828384094	0	0.000702668072002811	NA	NA	NA	54.4762022857379	54.8064287239686	53.5279861670834	NA	NA	NA	54	55	54	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
12	6	4784	2253	380	0	0.31335551559992	0	-0.00319078379906689	3.09291194437423e-05	-0.00319078379906689	14.2901625033839	0.00137778053333884	53.5156638160353	53.9539648690835	52.3794051047552	53.5191725023577	53.8381925075747	52.3799385998355	53	54	52	53	54	52	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
1	7	492	2655	380	0	0.506093234408691	0	-0.0179829381485997	5.86344975766196e-05	-0.0216692072729486	11.9454015990877	0.00191511494134099	50.2857006737902	50.2834955420949	49.1774858776288	49.3503961169382	49.4073309529123	48.4973359741129	50	50	49	49	49	49	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0
2	7	886	2663	380	0	0.37670586452284	0	-0.0101398008936977	2.58480229161739e-05	-0.0140613695211487	173.133495667675	0.000434000868001736	51.6300678455827	51.9874732549421	51.1116983340343	51.1386966997502	51.4545524878976	50.635193085612	52	52	51	51	51	51	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0
3	7	1271	2659	380	0	0.385482326520209	0	-0.00319078379906689	1.76200424818326e-05	-0.0059829327631447	86.8119012923082	0.00062000124000248	53.5468842146648	54.0129385063531	52.6661186268027	53.1890273978745	53.6682547867809	52.431841621452	54	54	53	53	54	52	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0
4	7	1688	2659	380	0	0.378924091181516	0	-0.00229666363879575	1.45947739640745e-05	-0.00229666363879575	198.56742764804	0.000406445257334959	53.7484774111444	54.4135442232524	52.9891464412326	53.6389924131505	54.3149429877102	53.0403633701584	54	54	53	54	54	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0
5	7	2075	2656	380	0	0.379282314120184	0	-0.00229666363879575	1.48085348748004e-05	-0.00229666363879575	67.8234160292886	0.000695779169336116	53.5566957880015	54.2334489710664	52.8936011769621	53.5251376187517	54.2235083903045	52.7860139394477	54	54	53	54	54	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0
6	7	2463	2654	380	0	0.368494292544141	0	-0.00229666363879575	2.06635114700517e-05	-0.00229666363879575	17.8602330357287	0.00133644711733868	53.7739245854443	54.5187040810604	52.6466508384588	53.7342751172685	54.4279808006982	52.6601614486746	54	54	53	54	54	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0
7	7	2850	2652	380	0	0.33504867009734	0	-0.00229666363879575	2.76724525738594e-05	-0.00229666363879575	9.25340279489429	0.00177044798534042	53.8721728760589	54.4292910601201	52.6052718151164	53.7767521367521	54.4050867650868	52.6126184926185	54	54	52	54	54	52	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0
8	7	3240	2661	380	0	0.32908976929065	0	-0.00206136413569372	1.38128690034383e-05	-0.00229666363879575	51.4667430228525	0.000744001488002976	54.08570052961	54.5320382658935	53.0379100290971	54.0857993633843	54.5302905842489	53.0662696375398	54	54	53	54	54	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0
9	7	3624	2647	380	0.000812384701058491	0.245451602014315	0.000298240114341197	0.000730784828384094	0.000113199749588101	0.000730784828384094	1.56429307359461	0.00368556292668141	54.7967443165871	55.2092618579848	53.5388436710637	54.6145839990505	55.0636349526618	53.5727237037916	55	55	53	55	55	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0.000812384701058491
10	7	4014	2664	380	4.16330916885663e-05	0.196030614283451	6.69563042305291e-05	0.000730784828384094	1.42194433900919e-05	0.000730784828384094	35.0542733263606	0.000695779169336116	54.7018203542311	54.9108448130447	53.3705018273826	54.6008997043828	54.8177198920355	53.2802364937235	55	55	53	55	55	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	4.16330916885663e-05
11	7	4420	2601	380	0	0.172629011924691	0	-0.0059829327631447	1.32565318866664e-05	-0.00319078379906689	218.07526400639	0.00026177830133438	53.2787022626601	53.5939981643322	52.3545632307754	53.4323908011524	53.7191220795657	52.4415330302576	53	54	52	53	54	52	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0
12	7	4806	2665	380	0	0.191242826930098	0	-0.0110339210539688	1.76796982134122e-05	-0.00990450139059569	21.2924203262466	0.00088177954133686	52.0304744065416	52.1167825366521	50.7770253232953	52.3513628620102	52.4079897785349	51.0633219761499	52	52	51	52	52	51	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	HIS3	HIS3		0.342048611111111	0
1	8	529	3052	380	0	0.50922079621937	0	-0.0149554896814198	7.53706929840961e-05	-0.0149554896814198	7.71448603877464	0.0023904492253429	51.0515834900364	50.8041910740134	49.6481824700009	52.2769714494259	51.9130288313074	50.5078605317088	51	51	50	51	51	50	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
2	8	883	3057	380	0	0.381534985292193	0	-0.0110339210539688	4.71605978159488e-05	-0.0101398008936977	15.3403396615678	0.00146733626800587	51.7295428282536	51.9392784919832	51.4001877798642	52.6489969591321	52.7017387526872	51.8194637824833	52	52	51	52	52	52	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
3	8	1271	3056	380	0	0.354874931972086	0	-0.00229666363879575	2.01088719137754e-05	-0.00319078379906689	53.4995054403387	0.000757779293336364	53.9128974647669	53.9939239818302	53.1318282408666	53.967996839194	54.058357448717	53.0942689034352	54	54	53	54	54	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
4	8	1690	3046	380	0	0.355405377477422	0	-0.00229666363879575	1.60517335411126e-05	-0.00229666363879575	132.308495176613	0.000482223186668596	53.963792134287	54.1930763117598	53.1751080614836	53.9832104306936	54.3151116810944	53.2374692743401	54	54	53	54	54	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
5	8	2078	3043	380	0	0.33757000847335	0	-0.0059829327631447	1.77366382358193e-05	-0.00319078379906689	8.50979523285787	0.00185311481734075	53.1907881310967	53.6051793804335	52.7621729725317	53.5071184184528	53.8526398985014	52.9048762986304	53	54	53	53	54	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
6	8	2465	3041	380	0	0.336371339409345	0	-0.00319078379906689	1.64717355160504e-05	-0.00229666363879575	34.6877010773888	0.000916224054670332	53.5294503153928	53.9291390185959	52.8611247644794	54.0627407015249	54.4168353523715	53.2194367454559	54	54	53	54	54	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
7	8	2852	3039	380	0	0.300631712374536	0	-0.00319078379906689	2.25870572495699e-05	-0.00229666363879575	3.03610471203119	0.00292778363334504	53.9386342804766	54.0807057745188	52.8766040329972	54.7067503275184	54.8428896484471	53.498271293624	54	54	53	54	54	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
8	8	3209	3038	380	0	0.255647177961023	0	-0.00319078379906689	2.4850351930387e-05	-0.00229666363879575	18.4461854158803	0.00109533552400438	54.0192400970089	54.1264349232013	52.8963352196174	54.3250316979945	54.4286309242858	53.2057454350261	54	54	53	54	54	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
9	8	3623	3030	380	0	0.288906800035822	0	-0.00201823561719648	1.46254140469046e-05	-0.00201823561719648	54.8738495236355	0.000675112461336034	54.5076541561352	54.4969001859888	53.3733129858362	54.463075089854	54.5101963709638	53.3588735068735	54	54	53	54	54	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
10	8	4026	2999	380	0	0.167241890039336	5.71764877833604e-05	0.000730784828384094	1.32733659332525e-05	0.000730784828384094	65.9761633660895	0.000468445381335207	54.8580137578778	54.8137331630762	53.4615891584627	54.6664736441547	54.6428476886933	53.4292048575494	55	55	53	55	55	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
11	8	4380	3151	380	0.0338698235392484	0.249082053719663	0.0341859409700448	0.0964092115335388	0.0147526031955902	-0.00319078379906689	0.00281040897848943	0.087592397407017	94.4626213457975	89.3146831872113	78.1734380617861	54.8192726872408	54.5725294484606	53.0988037136252	83	79	71	54	54	53	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0.0338698235392484
12	8	4788	3028	380	0	0.144515400141911	0	-0.0101398008936977	1.66161448846501e-05	-0.0101398008936977	53.7994536220463	0.000482223186668596	52.4084278768233	52.2061683668605	51.0225474306416	52.4994483947078	52.1689603246821	50.752913039627	52	52	51	52	52	51	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	1	ConorLib	RAD52	RAD52		0.342048611111111	0
1	1	513	342	380	0	0.362721392109451	0	-0.0177045101270004	0.00232925204191517	-0.0219045067760506	0.0187084198621893	0.0409683041588305	54.7732702789964	53.4214764590812	51.1182648661995	51.514096078177	50.4002248454188	49.0257275046482	51	50	49	49	49	48	K000134_027_078	K000134_027_078_2012-05-04_00-23-05	2012-05-04_00-23-05	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	2	ConorLib	HIS3	HIS3		0.509085648148148	0
2	1	900	340	380	0	0.503075895040679	0.00293466104731344	-0.00319078379906689	0.000807864870614057	-0.0140613695211487	0.0331178063756025	0.0362631836374784	56.874690183083	55.972900434086	54.487285524532	51.976779327363	51.7524884243214	51.3852690825408	54	54	53	51	51	51	K000134_027_078	K000134_027_078_2012-05-04_00-23-05	2012-05-04_00-23-05	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	2	ConorLib	HIS3	HIS3		0.509085648148148	0
3	1	1287	337	380	0.00742080978231194	0.520139706946081	0.0092511724860209	0.00465235345583508	0.00102954816772402	-0.00621823226624673	0.057053905853186	0.028092945074779	60.0465405806315	59.0652150879424	56.9812857596948	53.6491953428945	53.6629771595102	53.2606055385676	56	56	55	53	53	53	K000134_027_078	K000134_027_078_2012-05-04_00-23-05	2012-05-04_00-23-05	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	2	ConorLib	HIS3	HIS3		0.509085648148148	0.00742080978231194
4	1	1675	335	380	0.0114811786280336	0.528068833915446	0.0113437043321492	0.00833863753978115	0.000956716122494799	-0.00229666363879575	0.0727821637346806	0.0250618279014336	60.8853825582154	60.0059487313287	58.2035744569826	54.6741599275976	54.742051791084	54.1997635243628	57	57	56	54	54	54	K000134_027_078	K000134_027_078_2012-05-04_00-23-05	2012-05-04_00-23-05	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	2	ConorLib	HIS3	HIS3		0.509085648148148	0.0114811786280336
5	1	2062	333	380	0.0116159774899831	0.509482574520705	0.0111302757842927	0.00554647361610621	0.000970791746253968	-0.0011672589350197	0.0846221668835093	0.0228298234374247	60.8676122611788	60.1635004124018	58.2548102275647	54.7977360822426	54.9606482781866	54.3133531824055	56	56	56	54	55	54	K000134_027_078	K000134_027_078_2012-05-04_00-23-05	2012-05-04_00-23-05	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	2	ConorLib	HIS3	HIS3		0.509085648148148	0.0116159774899831
