Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	Date.Time	Inoc.Time	Treatments	Medium	Screen.Name	RepQuad	MasterPlate.Number	Timeseries.order	Library.Name	ORF	Gene	ScreenID	Client	ExptDate	User	PI	Condition	Inoc	Expt.Time	Growth
23	2	4353	605.5	174	0.000336766828802	0.000359183673469	8.41809380002e-07	0.00364314060585	5.74239229976e-06	0	15.3588974176	9.79591836735e-05	79.5454545455	80.5454545455	82.5454545455	80.2801986019	81.2252564186	83.8091722741	80	81	83	80	81	84	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000336766828802
24	2	4522	623.5	174	0.0063490991377	0.628832653061	0.00622890353407	0.00873724245558	5.80729728418e-05	0	0.00190500511815	0.368032653061	82.289490082	82.6093052238	84.551251428	78.41479722	79.2999032286	81.8270431952	83	83	85	78	79	82	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.0063490991377
1	3	523	782.5	174	0.000471030418027	0.0751673469388	0.000119194860561	0	5.87967385648e-06	0	0.114790976152	0.0163918367347	80.3440486533	81.6016507385	82.529105126	79.8299968224	81.0346008544	82.0816650779	80	82	83	80	81	82	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000471030418027
2	3	687	787.5	174	0.00235743030904	0.891004081633	0.00231490668142	0	1.98166038228e-05	0	0.00667002318575	0.23412244898	83.4278960677	84.4641404332	85.2700553377	81.4868184542	82.8334331935	83.8639904134	84	85	85	81	83	84	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00235743030904
3	3	871	782.5	174	0.00043396461612	0.00790204081633	7.83493280125e-06	0	3.68721087981e-06	0	3.16447626293	0.00101224489796	83.0495867769	83.9628099174	85.458677686	84.4027252082	85.7177698055	86.5513938716	83	84	86	84	86	87	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00043396461612
4	3	1040	785.5	174	0.00114444161258	0.187657142857	0.000738356644416	0.00359999712776	1.95012337446e-05	0	0.00793941286621	0.0984816326531	88.60727336	90.1506873151	90.2784061249	87.6056756974	89.2091808023	89.5675697403	89	90	90	88	89	90	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YLR418C	CDC73	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00114444161258
5	3	1219	782.5	174	0.000598209787821	0.022106122449	3.27978330004e-05	0	5.62997811364e-06	0.000894105200674	0.421911967165	0.00463673469388	88.1225997046	90.88183161	90.447562777	88.0957993856	90.2133030586	90.0709563243	88	91	90	88	90	90	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000598209787821
6	3	1387	791.5	174	0.00197666281063	0.840391836735	0.00189061852085	0	1.34351849437e-05	0	0.00819282478823	0.205159183673	91.8829311886	94.100944166	93.4377744104	90.3502454992	92.8923895254	92.3792962357	92	94	93	90	92	91	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YPL194W	DDC1	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00197666281063
7	3	1568	782.5	174	0.00057770854924	0.0180571428571	3.60727386658e-05	0.00112941966337	7.70476807609e-06	0.000235284543505	0.243310911724	0.00551836734694	95.6455696203	98.4611211573	97.7160940325	95.0269021016	97.6882482043	97.0234104815	96	98	98	96	98	98	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00057770854924
8	3	1736	787.5	174	0.00294226621606	0.642514285714	0.00274088876859	0.00359999712776	2.11839041695e-05	0.000235284543505	0.00352953776971	0.273306122449	92.452152259	94.6392742796	93.7919398282	90.3779685787	92.9831932773	92.3344903179	93	95	94	91	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YIL131C	FKH1	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00294226621606
9	3	1916	782.5	174	0.000528837785114	0	0	0	0	0.000192170984605	0	0	NA	NA	NA	90.5566367347	93.2473142857	92.5888979592	NA	NA	NA	91	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000528837785114
10	3	2090	782.5	174	0.00260253293896	0.603428571429	0.00238080050282	0.00270589192708	1.99462492756e-05	0.000235284543505	0.00426035799455	0.24107755102	92.3433982684	94.9363095238	93.7755952381	90.5856731165	93.3198847262	92.5656648827	93	95	94	91	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YKL110C	KTI12	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00260253293896
11	3	2264	782.5	174	0.000597490373102	0.008	2.09114387943e-05	0.00112941966337	8.6003849803e-06	0.000894105200674	0.436332312999	0.00274285714286	90.6244897959	93.1265306122	92.5469387755	90.5152732061	93.1684002633	92.426925609	91	93	92	91	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000597490373102
12	3	2436	786.5	174	0.00223481979706	0.805975510204	0.00212503230198	0.00112941966337	1.48275925734e-05	0.000235284543505	0.0056110722586	0.242775510204	91.7369849694	94.2847708949	93.2752501722	90.2325816223	93.0577246718	92.129922585	92	94	93	90	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YBR057C	MUM2	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00223481979706
13	3	2612	782.5	174	0.000566011265834	0	0	0	0	0.000235284543505	0	0	NA	NA	NA	90.1556897959	92.8925061224	92.0034285714	NA	NA	NA	90	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000566011265834
14	3	2782	793.5	174	0.00273277803993	0.554024489796	0.00247879048787	0.00270589192708	2.47984008082e-05	0.000235284543505	0.00391261253665	0.241044897959	92.2976365887	94.7310072494	93.6001650262	90.3384829404	93.0645043198	92.1021379411	92	95	94	90	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YGR123C	PPT1	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00273277803993
15	3	2960	782.5	174	0.00051995556328	0.00140408163265	3.51131839455e-05	0	0.00134854026713	0	0.234528618237	0.00156734693878	100.046511628	101.813953488	100.790697674	90.0949905173	92.7993591001	92.2528284612	93	95	94	90	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00051995556328
16	3	3132	792.5	174	0.00337429274933	0.568620408163	0.00315165909821	0.00505098829082	2.97999761543e-05	0	0.00297882790758	0.279869387755	92.6320202136	94.8306534972	93.9640519123	90.0490500341	92.6122170918	92.2357126637	93	95	94	90	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YBR275C	RIF1	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00337429274933
17	3	3308	782.5	174	0.000526451266053	0	0	0	0	0	0	0	NA	NA	NA	89.9996734694	92.0691918367	92.0584489796	NA	NA	NA	90	92	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000526451266053
18	3	3481	791.5	174	0.00326372075783	0.620440816327	0.00309583076102	0.00392156862745	2.53002303034e-05	0	0.00320155564591	0.281991836735	91.9395294984	93.3326667018	93.3715067628	89.6982966277	91.40330351	91.9738472127	92	93	93	90	91	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YMR216C	SKY1	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00326372075783
19	3	3657	782.5	174	0.000452658396366	0.0247510204082	5.3872583213e-05	0.00101176243202	7.84381752172e-06	0	0.184853362683	0.00741224489796	89.2572559367	90.8562005277	91.7427440633	89.0338500686	90.5259985938	91.2843271838	89	91	92	89	90	91	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000452658396366
20	3	3827	790.5	174	0.00334445594839	0.814759183673	0.0032756810947	0.00359999712776	2.21361936256e-05	0	0.00337692677179	0.314644897959	89.7133295928	90.7184995191	91.743066688	87.6887008637	88.7921734532	90.138198484	90	91	92	88	89	90	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YBR082C	UBC4	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00334445594839
21	3	4005	782.5	174	0.000439510028621	0.0177306122449	0.000104375708291	0.00364314060585	7.74368112676e-05	0	0.0576624124831	0.0112326530612	88.1362799263	88.6464088398	89.5340699816	85.746891829	86.6324380028	88.570075128	86	87	89	86	86	88	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000439510028621
22	3	4177	796.5	174	0.00450750685235	0.669779591837	0.00437115465034	0.00481567382813	3.79968606318e-05	0	0.00231762057579	0.344359183673	86.013699298	86.3748537441	88.2847601404	83.2633244339	83.9434391377	86.2845841986	86	87	88	83	84	86	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YNL241C	ZWF1	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00450750685235
23	3	4353	782.5	174	0.00182600355377	0.0104816326531	0.00142212583275	0.0896470612171	0.0170326143073	0	0.0336947857196	0.0112979591837	121.193146417	117.07165109	110.697819315	80.9888463569	81.5460665259	83.8775079197	109	106	98	81	81	84	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00182600355377
24	3	4526	797.5	174	0.00534202245156	0.711444897959	0.00522328356049	0.00481567382813	5.29114016943e-05	0.000572563620175	0.0024895720215	0.342432653061	82.5535156967	82.8942078208	84.9398751606	79.3352947833	79.9799705783	82.5035645581	83	83	85	79	80	82	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00534202245156
1	4	523	959.5	174	0.000406960726673	0.0110367346939	1.75470979407e-05	0	6.31904076161e-06	0	0.663661448071	0.00261224489796	81.124260355	81.9319526627	83.5236686391	80.7553075577	82.1421401922	83.1087265163	81	82	84	81	82	83	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000406960726673
2	4	686	962.5	174	0.00305042165597	0.815346938776	0.00296062276962	0.00112941966337	2.65443067926e-05	0	0.00414276634367	0.284179591837	83.8539046856	84.9982779335	85.461834201	81.9421750663	83.2300618921	84.0348364279	84	85	85	82	83	84	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YOR344C	TYE7	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00305042165597
3	4	871	959.5	174	0.000496554197851	0	0	0	0	0	0	0	NA	NA	NA	84.1264653061	85.6258612245	86.2133877551	NA	NA	NA	84	86	86	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000496554197851
4	4	1040	960.5	174	0.00280356479897	0.619983673469	0.00260253323693	0.00270589192708	2.37795120419e-05	0	0.00379802726785	0.258808163265	88.096908411	89.8099225786	89.4662137252	86.2004639973	88.0934868534	88.1937618147	88	90	89	86	88	88	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YPL008W	CHL1	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00280356479897
5	4	1219	959.5	174	0.000548280548548	0	0	0	0	0.000192170984605	0	0	NA	NA	NA	87.6780081633	90.0499918367	89.7753795918	NA	NA	NA	88	90	90	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000548280548548
6	4	1393	959.5	174	0.00101107996812	0.247804081633	0.000634079317274	0.00112941966337	9.41521366344e-06	0	0.0151856114507	0.0818285714286	88.5448675715	91.3495849256	90.7201212281	88.5187966661	91.2330699774	90.6834953985	89	91	91	89	91	91	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YOR080W	DIA2	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00101107996812
7	4	1568	959.5	174	0.00054882379612	0	0	0	0	0.000235284543505	0	0	NA	NA	NA	90.6798693878	93.4708897959	92.6424163265	NA	NA	NA	90	92	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00054882379612
8	4	1742	959.5	174	0.00322934203564	0.612604081633	0.00300393401404	0.00415685317096	5.77158923723e-05	0.000235284543505	0.00336362373326	0.273371428571	91.8461169447	94.3077661105	93.0519695112	89.8351314902	92.4785064059	91.4805293324	92	94	93	90	92	91	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YNL068C	FKH2	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00322934203564
9	4	1909	945.5	174	0.000509833370848	0	0	0	0	0.000192170984605	0	0	NA	NA	NA	89.7511183673	92.6784326531	91.738644898	NA	NA	NA	90	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000509833370848
10	4	2086	965.5	174	0.00298867678712	0.613126530612	0.00280175976054	0.00383528167126	2.39972247178e-05	0.000192170984605	0.00379614540572	0.257436734694	91.9826915908	94.7487884114	93.2733663525	89.9291863606	93.0320729237	91.7143821742	92	95	93	90	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YOR123C	LEO1	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00298867678712
11	4	2264	959.5	174	0.000506226949764	0.0126693877551	1.7903003975e-05	0	4.71919892535e-06	0.000192170984605	0.725126680305	0.00267755102041	89.4355670103	92.7474226804	91.9381443299	89.9578000463	93.0097231868	91.8513410722	89	93	92	90	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000506226949764
12	4	2434	962.5	174	0.00180142458741	0.80186122449	0.00169811826977	0	1.1003220079e-05	0.000192170984605	0.00811930792571	0.201306122449	91.3879545547	94.1612574826	92.840656432	89.9566578774	93.0351021753	91.8877719183	91	94	93	90	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YMR080C	NAM7	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00180142458741
13	4	2612	959.5	174	0.000514143670163	0.017893877551	3.25850095898e-05	0.00112941966337	5.77537623431e-06	0.000192170984605	0.361603187181	0.00450612244898	89.7354014599	93.1697080292	91.7700729927	89.8774478838	92.9678491871	91.7300262659	90	93	92	90	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000514143670163
14	4	2783	966.5	174	0.00273010018167	0.649763265306	0.00253189192376	0.00270589192708	2.06867287196e-05	0.000235284543505	0.00406411460331	0.256130612245	91.7105884718	94.4617317453	93.0166340017	89.9829386537	92.8198769346	91.7892970352	92	95	93	90	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YLR376C	PSY3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00273010018167
15	4	2960	959.5	174	0.000559418928704	0.00290612244898	4.46097169336e-05	0	0.000786290159856	0.000192170984605	0.158504391253	0.00274285714286	97.5505617978	99.8426966292	98.3370786517	89.6576499869	92.6630206969	91.6421273251	93	96	95	90	93	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000559418928704
16	4	3132	965.5	174	0.00233375081478	0.698906122449	0.00217621261493	0.00112941966337	2.13680746074e-05	0.000192170984605	0.00577261028006	0.222889795918	91.3609605681	93.9589329097	92.9637918146	89.691573582	92.5105736905	91.7055633879	91	94	93	90	92	92	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YLR453C	RIF2	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00233375081478
17	4	3308	959.5	174	0.000472887403008	0	0	0	0	0	0	0	NA	NA	NA	88.7789061224	91.4443102041	91.1343346939	NA	NA	NA	89	91	91	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000472887403008
18	4	3481	966.5	174	0.00362719036833	0.679346938776	0.0034880911007	0.00415685317096	2.50484092536e-05	0	0.00269466711981	0.321632653061	90.9399663542	92.8564287431	92.6967075222	88.366089613	90.6910386965	90.8045824847	91	93	93	88	91	91	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	YBL007C	SLA1	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.00362719036833
19	4	3657	959.5	174	0.000389879983243	0	0	0	0	0	0	0	NA	NA	NA	87.7720816327	89.4509714286	90.2728489796	NA	NA	NA	88	89	90	K000343_027_001	K000343_027_001_2015-02-19_15-38-08	2015-02-19_15-38-08	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.234039351851852	0.000389879983243
